ItemID,Sentiment,SentimentText,clean_text,sentiment
302507,1,"@kasperasky do some prob that only 20 ppl have done, enjoy the rank jump  sort probs by # of solvers, do where there is less bheer",do some prob that only ppl have done enjoy the rank jump sort probs by of solvers do where there is less bheer,neutral
112459,0,@davidsteven I know.. I think it going to run and run and run. ,i know i think it going to run and run and run,negative
624350,1,@Baritone217 lol..only because I love you so much ,lolonly because i love you so much,neutral
442196,1,@TaoistSoul Congratulations... Now Be Happy. Doc's orders ,congratulations now be happy docs orders,neutral
649051,0,Eeeks gained like 5 pounds this past weekend ,eeeks gained like pounds this past weekend,negative
421911,0,"@panslim Me too! Loved the presentation on capoeira. Looked for a place in Phoenix, but couldn't find one.  (@perricollins)",me too loved the presentation on capoeira looked for a place in phoenix but couldnt find one,negative
292541,0,@jtMoN3y I miss you all! 1st period isn't the same! ,i miss you all st period isnt the same,negative
189705,0,@honorsociety iis just 15min away I CANT GO  im sad.  oh well @mileycyrus movieee time. HM movie at 4,iis just min away i cant go im sad oh well movieee time hm movie at,negative
463026,1,@TonyPanici &amp; i love you ,amp i love you,neutral
954545,0,Just got done watching the movie passengers. It made me cry like a big ol sissy.  ,just got done watching the movie passengers it made me cry like a big ol sissy,negative
821012,1,@HansPeterSchick of course!! ,of course,neutral
850252,0,@is_selene I don't want you to have to wait  I wish that I could let you see him rite nao babe. But he would get pissed if I woke him up,i dont want you to have to wait i wish that i could let you see him rite nao babe but he would get pissed if i woke him up,negative
629109,0,"Bah Windows won't connect to the router, and now I have a craving for some Grandia 2 but my PS2 version is at home ",bah windows wont connect to the router and now i have a craving for some grandia but my ps version is at home,negative
700502,0,"emma love you tons, miss you to death  wish you never moved away.. thinking of you always. love you so much.",emma love you tons miss you to death wish you never moved away thinking of you always love you so much,negative
576028,0,bagpacking  cant be bothered. all for the show i guess 8-),bagpacking cant be bothered all for the show i guess,negative
568609,1,"@adgergits &lt;333 I'm very glad that today is better, and chilling is always good   And I certainly hope so too haha",lt im very glad that today is better and chilling is always good and i certainly hope so too haha,neutral
246727,1,@iandstewart I can honestly say that thematic had a big part in my blogging enthusiam ~ I love being able to do what I want ,i can honestly say that thematic had a big part in my blogging enthusiam i love being able to do what i want,neutral
905059,1,I think I'm going to hit up m&amp;m meats then the grocery store  Crazy what a hangover can achieve.,i think im going to hit up mampm meats then the grocery store crazy what a hangover can achieve,neutral
588211,0,boooooo they're using Starlight by Muse.  i don't know why i hate it when the songs i like are used on major broadcasts such as this.,boooooo theyre using starlight by muse i dont know why i hate it when the songs i like are used on major broadcasts such as this,negative
564468,0,"@Acerebel I got similar news last week, haven't really gotten any sleep since. Not much help, but I know how you feel *hugs*  ",i got similar news last week havent really gotten any sleep since not much help but i know how you feel hugs,negative
247483,1,@kel10fap I love that commercial!  Best of both worlds for me ,i love that commercial best of both worlds for me,neutral
919869,1,is painting his room today ,is painting his room today,neutral
429090,1,"@squishycool aww, cheer up, you'll still enjoy it ",aww cheer up youll still enjoy it,neutral
730642,0,@ddlovato woah Yay you!  have fun! i have to wait till June to have vacation and till August to  leave Belgium ,woah yay you have fun i have to wait till june to have vacation and till august to leave belgium,negative
938455,0,"i'm so confused on what to pack, how to pack it, and how to start. someone help ",im so confused on what to pack how to pack it and how to start someone help,negative
933966,0,Im losing my voice ,im losing my voice,negative
1046520,0,miss my boyfriend @Axelente so much!!!!!!!!! how much longer do I have to wait till i see you again ,miss my boyfriend so much how much longer do i have to wait till i see you again,negative
406652,1,"@salnoonie no, is quite pleasant ",no is quite pleasant,neutral
912367,0,@JORust image sculpting still broken too ,image sculpting still broken too,negative
616221,0,"crying like never before, its OFFICIAL im done ",crying like never before its official im done,negative
135022,1,@cokesingapore Welcome. Hehe. Looking forward to the pics and MV. ,welcome hehe looking forward to the pics and mv,neutral
1021065,1,Just received an email from some1 in my past.  Really unexpected but very pleasant.  It was more like a thank you letter...Awww ,just received an email from some in my past really unexpected but very pleasant it was more like a thank you letterawww,neutral
488463,1,@ShesElectric_ heyy all is good!lol how aree you? ,heyy all is goodlol how aree you,neutral
774442,1,Got a new haircut  i can see :-O,got a new haircut i can see o,neutral
345840,1,@luxnightmare Did you see all the pics I posted from @exxxotica Miami yesterday? ,did you see all the pics i posted from miami yesterday,neutral
791072,0,"Had to restore my iPod this morning, bloody pain in the arse!! ",had to restore my ipod this morning bloody pain in the arse,negative
233911,1,"@jordanalorraine  I'm not in town that weekend, but I can reserve the month of August to have dimsum with you ",im not in town that weekend but i can reserve the month of august to have dimsum with you,neutral
951811,0,"@KimKardashian, my hair used to be super long then I cut it short for uni...... BIG mistake, regret it ",my hair used to be super long then i cut it short for uni big mistake regret it,negative
671494,0,Found old version of iTunes on web &amp; installed on old PC. Now doing from scratch restore and jailbreak of 2G iPhone again! ,found old version of itunes on web amp installed on old pc now doing from scratch restore and jailbreak of g iphone again,negative
340957,0,@ncooper5 that's a bummer ,thats a bummer,negative
534564,0,@yes_i_am_jes YAY! congrats! i'm afraid to check my grades! ,yay congrats im afraid to check my grades,negative
189624,1,@Honeygeorge i haven't slept before 4am for the past 2 weeks :S thanks for the fascinating reading material  though ,i havent slept before am for the past weeks s thanks for the fascinating reading material though,neutral
254627,0,@KeriB3ast1294 it was yesterday but the soreness set in overnight ,it was yesterday but the soreness set in overnight,negative
261147,0,@laceofbase03 totally jeal!! ,totally jeal,negative
222209,1,@jessluvsu488 well because it just takes so much effort to put it in the trash!!!  lol ,well because it just takes so much effort to put it in the trash lol,neutral
302128,0,@MegalomanicJ nope. On Monday pa ,nope on monday pa,negative
968751,0,@LACMA image link doesn't work. ,image link doesnt work,negative
820580,0,"@Haley_Woods wow i can't believe you didn't take me  lol jks, im not even going to be home when you get home :'(",wow i cant believe you didnt take me lol jks im not even going to be home when you get home,negative
1041360,1,Marcy Playground - Sex and Candy 1997  who's that lounging in my chair..  Yeah mamma this surely is a dream!,marcy playground sex and candy whos that lounging in my chair yeah mamma this surely is a dream,neutral
361392,1,"@Mike_West  I get so confused when you call me &quot;Mistress&quot;.  I love it.  And when I call you a weirdo, it really is a term of endearment.  ",i get so confused when you call me quotmistressquot i love it and when i call you a weirdo it really is a term of endearment,neutral
940901,1,@kerray More info plz ,more info plz,neutral
462878,0,@rljd when you put that kind of stuff on Twitter you hinder further discussion. ,when you put that kind of stuff on twitter you hinder further discussion,negative
46776,1,@aplusk well done on getting all the followers  x,well done on getting all the followers x,neutral
927068,1,"In class, working with @mattleonowicz  http://twitpic.com/5oxqj",in class working with,neutral
909238,0,I wanna head to LB but no one wants to go with me ,i wanna head to lb but no one wants to go with me,negative
778743,0,got work tomorrow ,got work tomorrow,negative
429542,1,"@starafar Haha, I had never knew until I started watching The Tudors. ",haha i had never knew until i started watching the tudors,neutral
212017,1,@GingerDoesGolf It was such a GREAT day out.. got to play 18 as well ...!!! even a bad dayof golf beats a great day at work ,it was such a great day out got to play as well even a bad dayof golf beats a great day at work,neutral
222147,0,"@jesscarol929 Yeah, he died after midnight last night. Sad. ",yeah he died after midnight last night sad,negative
